Violation_ID,Violation_Type,Fine_Amount,Location,Date,Time,Vehicle_Type,Vehicle_Color,Vehicle_Model_Year,Driver_Age,Driver_Gender,Penalty_Points,Weather_Condition,Road_Condition,License_Validity,Number_of_Passengers,Helmet_Worn,Seatbelt_Worn,Traffic_Light_Status,Speed_Limit,Recorded_Speed,Alcohol_Level,Breathalyzer_Result,Towed,Fine_Paid,Payment_Method,Court_Appearance_Required,Comments,Violation_Type,Fine_Amount,Location,Date,Time
VLT102905,Over-speeding,2.6826706,Delhi,2031-01-01,00:11,Scooter,White,-0.38655567,-0.38484493,Other,-0.3809822,Dust Storm,Slippery,Suspended,-0.49021432,,No,Yellow,-0.7045892,1.4089267,-0.712151,Not Conducted,Yes,Yes,Not Paid,No,Repeat Offender,Overloading,0.056794815,West Bengal,2028-06-04,22:48
VLT101609,Over-speeding,-0.3727629,Uttar Pradesh,2027-06-15,10:48,Scooter,Yellow,-0.38655567,-0.38484493,Other,2.6247945,Rainy,Under Construction,Suspended,2.0399241,No,No,Red,-0.7045892,-0.70976007,1.4041966,Positive,Yes,Yes,Not Paid,Yes,Repeat Offender,Overloading,0.09139779,West Bengal,2028-06-04,22:48
VLT100797,No Seatbelt,-0.3727629,Delhi,2025-03-25,02:35,Scooter,Green,-0.38655567,-0.38484493,Male,-0.3809822,Rainy,Under Construction,Expired,-0.49021432,Yes,Yes,Yellow,-0.7045892,-0.70976007,1.4041966,Not Conducted,No,Yes,Online,Yes,Repeat Offender,Overloading,0.07736722,West Bengal,2028-06-04,22:48
VLT103403,Over-speeding,-0.3727629,Karnataka,2032-05-13,11:52,Scooter,White,-0.38655567,-0.38484493,Other,2.6247945,Rainy,Under Construction,Suspended,-0.49021432,No,Yes,Yellow,-0.7045892,1.4089267,-0.712151,Not Conducted,No,No,Card,No,Repeat Offender,Overloading,0.084756225,West Bengal,2028-06-04,22:48
VLT102999,Over-speeding,-0.3727629,Tamil Nadu,2031-04-05,22:38,Scooter,Yellow,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Under Construction,Suspended,-0.49021432,No,No,Green,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Cash,No,Repeat Offender,Overloading,0.055212162,West Bengal,2028-06-04,22:48
VLT101751,Over-speeding,-0.3727629,Karnataka,2027-11-04,02:19,Scooter,Red,-0.38655567,-0.38484493,Other,2.6247945,Cloudy,Potholes,Suspended,-0.49021432,,Yes,Red,-0.7045892,1.4089267,-0.712151,Not Conducted,No,No,Cash,No,Repeat Offender,Overloading,0.06454708,West Bengal,2028-06-04,22:48
VLT103181,Over-speeding,-0.3727629,Delhi,2031-10-04,12:38,Scooter,Yellow,-0.38655567,2.5984492,Other,-0.3809822,Foggy,Wet,Suspended,-0.49021432,Yes,,Red,1.4192667,-0.70976007,1.4041966,Not Conducted,No,No,Card,No,Repeat Offender,Overloading,0.09171761,West Bengal,2028-06-04,22:48
VLT103584,No Seatbelt,-0.3727629,Delhi,2032-11-10,10:04,Scooter,White,-0.38655567,2.5984492,Other,-0.3809822,Dust Storm,Potholes,Suspended,-0.49021432,No,No,Red,-0.7045892,1.4089267,-0.712151,Positive,Yes,No,Not Paid,No,Repeat Offender,Overloading,0.053637408,West Bengal,2028-06-04,22:48
VLT103081,Over-speeding,-0.3727629,Gujarat,2031-06-26,12:47,Scooter,Green,-0.38655567,-0.38484493,Other,-0.3809822,Foggy,Dry,Suspended,-0.49021432,No,No,Red,1.4192667,1.4089267,-0.712151,Not Conducted,No,No,Cash,No,Repeat Offender,Overloading,0.090520285,West Bengal,2028-06-04,22:48
VLT102686,Over-speeding,-0.3727629,Maharashtra,2030-05-27,07:47,Scooter,Silver,-0.38655567,-0.38484493,Female,-0.3809822,Cloudy,Potholes,Suspended,-0.49021432,Yes,No,Green,1.4192667,-0.70976007,-0.712151,Negative,Yes,No,Card,Yes,Repeat Offender,Overloading,0.08668083,West Bengal,2028-06-04,22:48
VLT101013,Over-speeding,-0.3727629,Karnataka,2025-10-27,15:15,Scooter,Silver,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Under Construction,Expired,-0.49021432,No,Yes,Green,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Not Paid,Yes,Repeat Offender,Overloading,0.0870875,West Bengal,2028-06-04,22:48
VLT102990,Over-speeding,-0.3727629,Maharashtra,2031-03-27,12:05,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Cloudy,Potholes,Suspended,-0.49021432,Yes,Yes,Green,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Cash,Yes,Repeat Offender,Overloading,0.058773253,West Bengal,2028-06-04,22:48
VLT102508,Over-speeding,-0.3727629,Gujarat,2029-11-30,08:09,Scooter,Red,2.5869496,-0.38484493,Other,-0.3809822,Foggy,Under Construction,Suspended,2.0399241,,Yes,Red,-0.7045892,-0.70976007,-0.712151,Negative,Yes,Yes,Not Paid,Yes,Repeat Offender,Overloading,0.06776983,West Bengal,2028-06-04,22:48
VLT101130,Over-speeding,-0.3727629,Tamil Nadu,2026-02-21,08:21,Scooter,White,-0.38655567,-0.38484493,Female,-0.3809822,Cloudy,Wet,Expired,-0.49021432,,No,Yellow,-0.7045892,-0.70976007,1.4041966,Positive,No,No,Card,Yes,Repeat Offender,Overloading,0.07606119,West Bengal,2028-06-04,22:48
VLT103412,Over-speeding,-0.3727629,Karnataka,2032-05-22,06:52,Scooter,Grey,2.5869496,-0.38484493,Other,-0.3809822,Rainy,Dry,Suspended,-0.49021432,,No,Green,1.4192667,-0.70976007,-0.712151,Negative,Yes,Yes,Not Paid,No,Repeat Offender,Overloading,0.097122,West Bengal,2028-06-04,22:48
VLT101136,Over-speeding,-0.3727629,Tamil Nadu,2026-02-27,01:51,Scooter,Yellow,-0.38655567,-0.38484493,Female,-0.3809822,Rainy,Under Construction,Suspended,-0.49021432,Yes,Yes,Green,1.4192667,-0.70976007,-0.712151,Negative,No,Yes,Online,No,Repeat Offender,Overloading,0.05172559,Delhi,2028-06-04,22:48
VLT103304,Over-speeding,-0.3727629,Karnataka,2032-02-04,16:59,Scooter,Green,2.5869496,-0.38484493,Other,-0.3809822,Cloudy,Slippery,Expired,-0.49021432,No,No,Green,1.4192667,1.4089267,-0.712151,Not Conducted,Yes,No,Card,Yes,Repeat Offender,Overloading,0.1086569,West Bengal,2028-06-04,22:48
VLT100904,Over-speeding,-0.3727629,Maharashtra,2025-07-10,07:01,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Cloudy,Wet,Valid,-0.49021432,,,Yellow,-0.7045892,-0.70976007,1.4041966,Not Conducted,No,No,Not Paid,No,Repeat Offender,Overloading,0.07421551,West Bengal,2028-06-04,22:48
VLT100888,Over-speeding,-0.3727629,Gujarat,2025-06-24,17:41,Scooter,White,-0.38655567,-0.38484493,Other,-0.3809822,Foggy,Slippery,Suspended,2.0399241,No,,Yellow,-0.7045892,-0.70976007,1.4041966,Not Conducted,Yes,No,Card,Yes,Repeat Offender,Overloading,0.053014796,Delhi,2027-12-16,00:47
VLT103273,Over-speeding,-0.3727629,Maharashtra,2032-01-04,09:37,Scooter,Yellow,-0.38655567,-0.38484493,Male,-0.3809822,Cloudy,Wet,Valid,-0.49021432,No,No,Red,1.4192667,-0.70976007,1.4041966,Not Conducted,No,No,Online,No,Repeat Offender,Overloading,0.08910222,West Bengal,2028-06-04,22:48
VLT103932,Over-speeding,-0.3727629,Maharashtra,2033-10-24,16:58,Scooter,Green,2.5869496,-0.38484493,Other,-0.3809822,Foggy,Potholes,Suspended,2.0399241,Yes,No,Yellow,-0.7045892,-0.70976007,1.4041966,Not Conducted,No,No,Cash,Yes,Repeat Offender,Overloading,0.06707572,West Bengal,2028-06-04,22:48
VLT102316,Over-speeding,-0.3727629,Tamil Nadu,2029-05-22,00:05,Scooter,Green,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Under Construction,Suspended,2.0399241,,,Red,-0.7045892,-0.70976007,1.4041966,Not Conducted,No,Yes,Online,No,Repeat Offender,Overloading,0.10146438,West Bengal,2028-06-04,22:48
VLT100221,Over-speeding,-0.3727629,Maharashtra,2023-08-27,09:10,Scooter,Grey,2.5869496,-0.38484493,Other,-0.3809822,Dust Storm,Slippery,Suspended,2.0399241,,Yes,Yellow,-0.7045892,1.4089267,-0.712151,Positive,No,No,Cash,No,Repeat Offender,Overloading,0.073578365,Punjab,2028-06-04,00:47
VLT101514,Over-speeding,2.6826706,Delhi,2027-03-12,16:03,Scooter,Green,-0.38655567,-0.38484493,Other,2.6247945,Foggy,Under Construction,Suspended,2.0399241,Yes,,Red,1.4192667,-0.70976007,-0.712151,Negative,Yes,No,Not Paid,No,Repeat Offender,Overloading,0.07008986,West Bengal,2028-06-04,22:48
VLT101311,Over-speeding,-0.3727629,Tamil Nadu,2026-08-21,09:30,Scooter,Silver,-0.38655567,-0.38484493,Male,-0.3809822,Dust Storm,Potholes,Suspended,-0.49021432,,,Yellow,-0.7045892,-0.70976007,1.4041966,Not Conducted,Yes,No,Card,No,Repeat Offender,Overloading,0.06528629,West Bengal,2028-06-04,22:48
VLT103552,Over-speeding,-0.3727629,Uttar Pradesh,2032-10-09,12:41,Scooter,Red,-0.38655567,-0.38484493,Female,-0.3809822,Cloudy,Under Construction,Suspended,2.0399241,,Yes,Red,1.4192667,-0.70976007,-0.712151,Negative,No,No,Card,No,Repeat Offender,Overloading,0.029815251,Delhi,2028-06-04,00:47
VLT101513,No Seatbelt,-0.3727629,Delhi,2027-03-11,04:56,Scooter,Yellow,-0.38655567,-0.38484493,Other,2.6247945,Cloudy,Slippery,Suspended,2.0399241,No,Yes,Red,-0.7045892,1.4089267,-0.712151,Positive,No,No,Card,Yes,Repeat Offender,Overloading,0.056631252,West Bengal,2028-06-04,22:48
VLT103436,No Seatbelt,-0.3727629,Delhi,2032-06-15,15:16,Scooter,Silver,-0.38655567,2.5984492,Other,-0.3809822,Dust Storm,Wet,Expired,-0.49021432,,Yes,Green,1.4192667,-0.70976007,-0.712151,Negative,No,No,Online,No,Repeat Offender,Overloading,0.06145917,West Bengal,2028-06-04,22:48
VLT103103,Over-speeding,-0.3727629,Tamil Nadu,2031-07-18,06:39,Scooter,White,-0.38655567,2.5984492,Other,-0.3809822,Cloudy,Slippery,Suspended,2.0399241,,No,Red,1.4192667,1.4089267,-0.712151,Not Conducted,No,Yes,Online,No,Repeat Offender,Overloading,0.072227255,West Bengal,2028-06-04,22:48
VLT102862,Over-speeding,-0.3727629,Karnataka,2030-11-19,17:58,Scooter,Silver,-0.38655567,-0.38484493,Male,-0.3809822,Foggy,Slippery,Valid,-0.49021432,Yes,Yes,Green,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Cash,Yes,Repeat Offender,Overloading,0.07438429,West Bengal,2028-06-04,22:48
VLT102523,No Seatbelt,-0.3727629,Delhi,2029-12-15,06:49,Scooter,Green,-0.38655567,-0.38484493,Female,-0.3809822,Rainy,Under Construction,Suspended,-0.49021432,Yes,No,Red,1.4192667,1.4089267,-0.712151,Not Conducted,No,Yes,Not Paid,No,Repeat Offender,Overloading,0.06970121,West Bengal,2028-06-04,22:48
VLT102204,Over-speeding,-0.3727629,Delhi,2029-01-30,12:01,Scooter,Silver,-0.38655567,2.5984492,Other,-0.3809822,Rainy,Under Construction,Valid,-0.49021432,,,Red,1.4192667,-0.70976007,-0.712151,Negative,Yes,Yes,Online,No,Repeat Offender,Overloading,0.08619495,West Bengal,2028-06-04,22:48
VLT101741,Over-speeding,-0.3727629,West Bengal,2027-10-25,19:53,Scooter,Yellow,-0.38655567,-0.38484493,Other,-0.3809822,Cloudy,Wet,Suspended,2.0399241,,,Yellow,-0.7045892,-0.70976007,-0.712151,Negative,Yes,Yes,Not Paid,No,Repeat Offender,Overloading,0.084067136,West Bengal,2028-06-04,22:48
VLT101195,No Seatbelt,-0.3727629,Delhi,2026-04-27,23:57,Scooter,Silver,-0.38655567,-0.38484493,Male,-0.3809822,Foggy,Potholes,Suspended,-0.49021432,,Yes,Yellow,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Cash,No,Repeat Offender,Overloading,0.05872405,West Bengal,2028-06-04,22:48
VLT102578,Over-speeding,-0.3727629,Tamil Nadu,2030-02-08,02:14,Scooter,Silver,2.5869496,-0.38484493,Other,-0.3809822,Foggy,Wet,Suspended,-0.49021432,Yes,Yes,Red,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Online,No,Repeat Offender,Overloading,0.10232106,West Bengal,2028-06-04,22:48
VLT100702,Over-speeding,-0.3727629,Delhi,2024-12-20,16:24,Scooter,Yellow,-0.38655567,-0.38484493,Male,-0.3809822,Rainy,Under Construction,Suspended,2.0399241,Yes,No,Yellow,-0.7045892,1.4089267,-0.712151,Not Conducted,No,No,Card,No,Repeat Offender,Overloading,0.08752505,West Bengal,2028-06-04,22:48
VLT103004,Over-speeding,-0.3727629,Delhi,2031-04-10,12:25,Scooter,White,-0.38655567,-0.38484493,Male,-0.3809822,Cloudy,Wet,Expired,-0.49021432,Yes,Yes,Red,1.4192667,-0.70976007,1.4041966,Not Conducted,No,No,Cash,No,Repeat Offender,Overloading,0.118849665,West Bengal,2028-06-04,22:48
VLT100621,Over-speeding,2.6826706,Delhi,2024-09-30,21:11,Scooter,White,-0.38655567,-0.38484493,Other,-0.3809822,Dust Storm,Wet,Expired,-0.49021432,,,Red,1.4192667,1.4089267,-0.712151,Not Conducted,No,Yes,Not Paid,No,Repeat Offender,Overloading,0.0644251,West Bengal,2028-06-04,22:48
VLT103382,Over-speeding,-0.3727629,West Bengal,2032-04-22,06:57,Scooter,Green,-0.38655567,2.5984492,Other,-0.3809822,Cloudy,Potholes,Suspended,2.0399241,No,Yes,Green,-0.7045892,1.4089267,-0.712151,Positive,No,No,Cash,Yes,Repeat Offender,Overloading,0.06321291,West Bengal,2028-06-04,22:48
VLT101500,No Seatbelt,-0.3727629,Delhi,2027-02-26,10:49,Scooter,Green,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Under Construction,Suspended,2.0399241,,No,Yellow,-0.7045892,-0.70976007,1.4041966,Not Conducted,Yes,Yes,Online,Yes,Repeat Offender,Overloading,0.05477919,West Bengal,2028-06-04,22:48
VLT102776,Over-speeding,-0.3727629,Delhi,2030-08-25,04:32,Scooter,White,2.5869496,-0.38484493,Other,-0.3809822,Foggy,Wet,Suspended,-0.49021432,No,Yes,Green,-0.7045892,-0.70976007,-0.712151,Negative,Yes,Yes,Online,Yes,Repeat Offender,Overloading,0.060397808,West Bengal,2028-06-04,22:48
VLT101412,Over-speeding,-0.3727629,Gujarat,2026-11-30,16:17,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Rainy,Under Construction,Expired,-0.49021432,Yes,Yes,Red,1.4192667,-0.70976007,1.4041966,Positive,Yes,No,Not Paid,No,Repeat Offender,Overloading,0.00093105435,West Bengal,2028-06-04,22:48
VLT101209,Over-speeding,-0.3727629,Delhi,2026-05-11,00:14,Scooter,Green,-0.38655567,2.5984492,Other,-0.3809822,Dust Storm,Wet,Suspended,2.0399241,No,Yes,Red,-0.7045892,1.4089267,-0.712151,Not Conducted,No,Yes,Not Paid,No,Repeat Offender,Overloading,0.05274938,Delhi,2028-06-04,22:48
VLT103000,Over-speeding,-0.3727629,Maharashtra,2031-04-06,17:21,Scooter,Grey,2.5869496,-0.38484493,Other,-0.3809822,Rainy,Under Construction,Suspended,2.0399241,No,Yes,Red,-0.7045892,-0.70976007,1.4041966,Positive,No,No,Cash,No,Repeat Offender,Overloading,0.099137366,West Bengal,2028-06-04,22:48
VLT100700,Over-speeding,-0.3727629,Delhi,2024-12-18,01:29,Scooter,Silver,-0.38655567,2.5984492,Other,-0.3809822,Rainy,Under Construction,Expired,-0.49021432,No,No,Red,-0.7045892,-0.70976007,1.4041966,Positive,No,No,Online,No,Repeat Offender,Overloading,0.06530711,West Bengal,2028-06-04,22:48
VLT100764,Over-speeding,-0.3727629,Gujarat,2025-02-20,21:26,Scooter,Grey,-0.38655567,-0.38484493,Male,-0.3809822,Foggy,Wet,Expired,-0.49021432,Yes,Yes,Yellow,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Cash,No,Repeat Offender,Overloading,0.06531125,West Bengal,2028-06-04,22:48
VLT103085,Over-speeding,-0.3727629,Gujarat,2031-06-30,07:04,Scooter,Green,-0.38655567,-0.38484493,Other,-0.3809822,Cloudy,Under Construction,Expired,-0.49021432,Yes,No,Red,1.4192667,-0.70976007,1.4041966,Positive,Yes,Yes,Not Paid,No,Repeat Offender,Overloading,0.08024055,West Bengal,2028-06-04,22:48
VLT100915,Over-speeding,-0.3727629,Tamil Nadu,2025-07-21,21:59,Scooter,Silver,-0.38655567,2.5984492,Other,-0.3809822,Dust Storm,Slippery,Expired,-0.49021432,No,Yes,Green,1.4192667,-0.70976007,1.4041966,Not Conducted,No,Yes,Not Paid,No,Repeat Offender,Overloading,0.051167473,Delhi,2027-12-16,00:47
VLT102929,Over-speeding,-0.3727629,Delhi,2031-01-25,13:18,Scooter,Silver,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Potholes,Suspended,2.0399241,,No,Red,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Card,Yes,Repeat Offender,Overloading,0.06740601,West Bengal,2028-06-04,22:48
VLT103133,Over-speeding,2.6826706,Delhi,2031-08-17,11:07,Scooter,Yellow,-0.38655567,-0.38484493,Other,-0.3809822,Dust Storm,Wet,Suspended,-0.49021432,No,No,Yellow,-0.7045892,-0.70976007,1.4041966,Positive,No,No,Online,No,Repeat Offender,Overloading,0.06792048,West Bengal,2028-06-04,22:48
VLT102229,Over-speeding,-0.3727629,West Bengal,2029-02-24,07:51,Scooter,White,-0.38655567,-0.38484493,Other,-0.3809822,Cloudy,Potholes,Suspended,-0.49021432,Yes,No,Red,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Cash,No,Repeat Offender,Overloading,0.09342186,West Bengal,2028-06-04,22:48
VLT101345,Over-speeding,2.6826706,Punjab,2026-09-24,16:20,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Rainy,Under Construction,Valid,-0.49021432,Yes,No,Red,-0.7045892,-0.70976007,1.4041966,Not Conducted,Yes,No,Not Paid,No,Repeat Offender,Overloading,0.08103946,West Bengal,2028-06-04,22:48
VLT103146,Over-speeding,-0.3727629,Delhi,2031-08-30,11:46,Scooter,Green,-0.38655567,-0.38484493,Female,-0.3809822,Foggy,Slippery,Valid,-0.49021432,,Yes,Yellow,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Online,No,Repeat Offender,Overloading,0.05712377,West Bengal,2028-06-04,22:48
VLT101225,Over-speeding,-0.3727629,Delhi,2026-05-27,22:43,Scooter,Yellow,-0.38655567,-0.38484493,Female,-0.3809822,Dust Storm,Slippery,Suspended,-0.49021432,,Yes,Red,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Online,Yes,Repeat Offender,Overloading,0.07945095,West Bengal,2028-06-04,22:48
VLT100790,Over-speeding,-0.3727629,Gujarat,2025-03-18,07:46,Scooter,Grey,2.5869496,-0.38484493,Other,-0.3809822,Dust Storm,Slippery,Valid,-0.49021432,,Yes,Red,-0.7045892,1.4089267,-0.712151,Positive,No,No,Card,No,Repeat Offender,Overloading,0.07110813,West Bengal,2028-06-04,22:48
VLT101868,Over-speeding,-0.3727629,Delhi,2028-02-29,04:15,Scooter,White,2.5869496,-0.38484493,Other,-0.3809822,Rainy,Under Construction,Expired,-0.49021432,Yes,Yes,Red,-0.7045892,-0.70976007,1.4041966,Not Conducted,No,No,Card,Yes,Repeat Offender,Overloading,0.08050934,West Bengal,2028-06-04,22:48
VLT100772,Over-speeding,-0.3727629,Uttar Pradesh,2025-02-28,06:20,Scooter,Yellow,-0.38655567,-0.38484493,Other,-0.3809822,Foggy,Under Construction,Valid,-0.49021432,,Yes,Red,-0.7045892,1.4089267,-0.712151,Positive,Yes,No,Card,No,Repeat Offender,Overloading,0.05319895,West Bengal,2028-06-04,22:48
VLT102805,Over-speeding,-0.3727629,Maharashtra,2030-09-23,17:29,Scooter,White,-0.38655567,-0.38484493,Other,2.6247945,Dust Storm,Potholes,Suspended,-0.49021432,No,No,Red,1.4192667,-0.70976007,-0.712151,Negative,No,No,Card,No,Repeat Offender,Overloading,0.07201035,West Bengal,2028-06-04,22:48
VLT101572,Over-speeding,-0.3727629,Maharashtra,2027-05-09,21:07,Scooter,Grey,-0.38655567,-0.38484493,Male,-0.3809822,Cloudy,Wet,Suspended,-0.49021432,Yes,Yes,Red,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Card,No,Repeat Offender,Overloading,0.08447422,West Bengal,2028-06-04,22:48
VLT103792,Over-speeding,-0.3727629,Tamil Nadu,2033-06-06,03:56,Scooter,Green,-0.38655567,2.5984492,Other,-0.3809822,Dust Storm,Potholes,Expired,-0.49021432,,Yes,Red,1.4192667,-0.70976007,1.4041966,Positive,Yes,No,Cash,No,Repeat Offender,Overloading,0.07400418,West Bengal,2028-06-04,22:48
VLT100141,Over-speeding,-0.3727629,Tamil Nadu,2023-06-08,21:13,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Cloudy,Slippery,Valid,-0.49021432,,Yes,Red,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Cash,No,Repeat Offender,Overloading,0.066486925,West Bengal,2028-06-04,22:48
VLT101305,Over-speeding,-0.3727629,West Bengal,2026-08-15,08:44,Scooter,Green,-0.38655567,-0.38484493,Other,2.6247945,Rainy,Under Construction,Suspended,2.0399241,,Yes,Green,1.4192667,1.4089267,-0.712151,Not Conducted,Yes,No,Cash,No,Repeat Offender,Overloading,0.069821626,West Bengal,2028-06-04,22:48
VLT101485,Over-speeding,-0.3727629,Maharashtra,2027-02-11,20:36,Scooter,Green,2.5869496,-0.38484493,Other,-0.3809822,Foggy,Potholes,Suspended,2.0399241,Yes,,Yellow,-0.7045892,1.4089267,-0.712151,Not Conducted,Yes,No,Card,Yes,Repeat Offender,Overloading,0.07602219,West Bengal,2028-06-04,22:48
VLT101853,Over-speeding,-0.3727629,Delhi,2028-02-14,20:38,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Foggy,Potholes,Expired,-0.49021432,No,Yes,Red,1.4192667,-0.70976007,-0.712151,Negative,Yes,No,Card,No,Repeat Offender,Overloading,0.08778658,West Bengal,2028-06-04,22:48
VLT101420,Over-speeding,-0.3727629,Maharashtra,2026-12-08,14:00,Scooter,White,-0.38655567,2.5984492,Other,-0.3809822,Dust Storm,Under Construction,Suspended,-0.49021432,,Yes,Yellow,-0.7045892,-0.70976007,1.4041966,Not Conducted,No,No,Card,No,Repeat Offender,Overloading,0.09821683,West Bengal,2028-06-04,22:48
VLT103424,No Seatbelt,-0.3727629,Delhi,2032-06-03,08:41,Scooter,White,-0.38655567,-0.38484493,Other,-0.3809822,Foggy,Wet,Suspended,-0.49021432,,No,Yellow,-0.7045892,1.4089267,-0.712151,Positive,No,Yes,Not Paid,No,Repeat Offender,Overloading,0.0721388,West Bengal,2028-06-04,22:48
VLT103089,No Seatbelt,-0.3727629,Delhi,2031-07-04,14:25,Scooter,Silver,2.5869496,-0.38484493,Other,-0.3809822,Dust Storm,Wet,Expired,-0.49021432,,No,Red,-0.7045892,-0.70976007,1.4041966,Positive,Yes,No,Cash,No,Repeat Offender,Overloading,0.08077431,West Bengal,2028-06-04,22:48
VLT102496,Over-speeding,-0.3727629,Maharashtra,2029-11-18,10:44,Scooter,Grey,-0.38655567,2.5984492,Other,-0.3809822,Dust Storm,Under Construction,Suspended,-0.49021432,No,Yes,Green,1.4192667,-0.70976007,-0.712151,Negative,No,Yes,Online,No,Repeat Offender,Overloading,0.061117325,West Bengal,2028-06-04,22:48
VLT100766,Over-speeding,2.6826706,Delhi,2025-02-22,15:17,Scooter,Green,-0.38655567,-0.38484493,Other,-0.3809822,Rainy,Under Construction,Suspended,-0.49021432,No,No,Red,1.4192667,-0.70976007,-0.712151,Negative,Yes,No,Card,No,Repeat Offender,Overloading,0.08074523,West Bengal,2028-06-04,22:48
VLT101048,Over-speeding,-0.3727629,Uttar Pradesh,2025-12-01,07:42,Scooter,Green,-0.38655567,-0.38484493,Female,-0.3809822,Cloudy,Wet,Suspended,2.0399241,Yes,Yes,Yellow,-0.7045892,-0.70976007,1.4041966,Positive,Yes,No,Online,No,Repeat Offender,Overloading,0.05549808,Delhi,2028-06-04,22:48
VLT101115,No Seatbelt,-0.3727629,Delhi,2026-02-06,07:29,Scooter,Red,-0.38655567,-0.38484493,Other,2.6247945,Cloudy,Under Construction,Valid,-0.49021432,No,Yes,Red,-0.7045892,1.4089267,-0.712151,Not Conducted,Yes,No,Card,No,Repeat Offender,Overloading,0.073653184,West Bengal,2028-06-04,22:48
VLT103251,Over-speeding,-0.3727629,West Bengal,2031-12-13,00:19,Scooter,Red,-0.38655567,2.5984492,Other,-0.3809822,Foggy,Wet,Suspended,-0.49021432,Yes,Yes,Yellow,-0.7045892,1.4089267,-0.712151,Not Conducted,No,No,Not Paid,Yes,Repeat Offender,Overloading,0.058527127,West Bengal,2028-06-04,22:48
VLT100681,Over-speeding,-0.3727629,Uttar Pradesh,2024-11-29,13:58,Scooter,Grey,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Wet,Valid,-0.49021432,,Yes,Red,1.4192667,-0.70976007,1.4041966,Positive,No,No,Not Paid,No,Repeat Offender,Overloading,0.062448297,West Bengal,2028-06-04,22:48
VLT101380,Over-speeding,-0.3727629,Tamil Nadu,2026-10-29,19:18,Scooter,Grey,-0.38655567,-0.38484493,Other,-0.3809822,Foggy,Under Construction,Suspended,-0.49021432,No,Yes,Red,-0.7045892,-0.70976007,-0.712151,Negative,No,Yes,Not Paid,No,Repeat Offender,Overloading,0.07607045,West Bengal,2028-06-04,22:48
VLT103426,Over-speeding,-0.3727629,Tamil Nadu,2032-06-05,04:28,Scooter,Yellow,-0.38655567,-0.38484493,Male,-0.3809822,Foggy,Wet,Expired,-0.49021432,No,No,Yellow,-0.7045892,1.4089267,-0.712151,Not Conducted,Yes,Yes,Online,No,Repeat Offender,Overloading,0.07763303,West Bengal,2028-06-04,22:48
VLT103551,Over-speeding,-0.3727629,Karnataka,2032-10-08,14:02,Scooter,White,2.5869496,-0.38484493,Other,-0.3809822,Dust Storm,Wet,Expired,-0.49021432,,Yes,Yellow,-0.7045892,-0.70976007,1.4041966,Not Conducted,Yes,No,Card,No,Repeat Offender,Overloading,0.064449,West Bengal,2028-06-04,22:48
